datetime,prec_mm,tavg_degc,swe_mm,flow_cms
2008-03-10,0.0,-3.5000000000000004,838.1999999999999,16.537641695561035
2008-03-11,0.0,-1.5999999999999994,838.1999999999999,18.91634358327872
2008-03-12,5.08,-2.3000000000000003,838.1999999999999,21.210091832149345
2008-03-13,12.7,-4.400000000000001,843.28,23.362250682941532
2008-03-14,7.619999999999999,-7.1000000000000005,855.98,23.05075400716898
2008-03-15,10.16,-8.8,863.5999999999999,21.295045470996403
2008-03-16,0.0,-11.4,871.2199999999999,18.91634358327872
2008-03-17,0.0,-6.699999999999999,871.2199999999999,18.23671447250224
2008-03-18,12.7,-1.7999999999999992,871.2199999999999,18.038489315192432
2008-03-19,17.779999999999998,-2.3000000000000003,883.9199999999998,19.935787249443443
2008-03-20,0.0,-5.900000000000001,901.6999999999999,22.7958930906278
2008-03-21,5.08,-8.9,901.6999999999999,22.484396414855244
2008-03-22,5.08,-10.0,906.78,20.89859515637679
2008-03-23,2.54,-2.8999999999999995,911.8599999999999,21.01186667483954
2008-03-24,12.7,-1.4999999999999998,914.4,21.57822426715327
2008-03-25,5.08,-3.5000000000000004,927.0999999999999,22.45607853523956
2008-03-26,7.619999999999999,-5.800000000000001,932.1800000000001,22.937482488706234
2008-03-27,7.619999999999999,-12.6,939.8,22.059628220619945
2008-03-28,10.16,-9.600000000000001,947.4199999999998,19.53933693482383
2008-03-29,5.08,-12.9,957.58,20.417191202910114
2008-03-30,0.0,-11.5,962.6599999999999,17.557085361725758
2008-03-31,2.54,-12.200000000000001,962.6599999999999,18.604846907506168
2008-04-01,0.0,-11.3,965.1999999999999,16.25446289940417
2008-04-02,0.0,-8.8,965.1999999999999,16.76418473248653
2008-04-03,0.0,-7.300000000000001,965.1999999999999,16.877456250949276
2008-04-04,5.08,-4.299999999999999,965.1999999999999,18.378303870580673
2008-04-05,0.0,-7.6000000000000005,970.28,18.83138994443166
2008-04-06,0.0,-6.3,970.28,18.803072064815975
2008-04-07,5.08,-7.8,970.28,19.25615813866696
2008-04-08,0.0,-7.200000000000001,975.3599999999999,18.972979342510094
2008-04-09,0.0,-6.6,975.3599999999999,19.45438329597677
2008-04-10,0.0,-6.900000000000001,975.3599999999999,19.25615813866696
2008-04-11,0.0,-5.499999999999999,975.3599999999999,19.08625086097284
2008-04-12,0.0,0.9999999999999984,975.3599999999999,22.031310341004257
2008-04-13,0.0,3.5999999999999983,972.8199999999998,35.114170723451515
2008-04-14,0.0,4.500000000000001,965.1999999999999,65.98065950455003
2008-04-15,0.0,-6.699999999999999,965.1999999999999,74.7592021854129
2008-04-16,7.619999999999999,-5.800000000000001,965.1999999999999,58.61801080447148
2008-04-17,2.54,-0.29999999999999954,965.1999999999999,48.989931735138
2008-04-18,0.0,1.400000000000002,962.6599999999999,57.768474416000885
2008-04-19,0.0,-1.3,962.6599999999999,70.79469903921677
2008-04-20,7.619999999999999,-9.8,960.1199999999999,69.37880505843243
2008-04-21,2.54,-8.3,960.1199999999999,56.63575923137341
2008-04-22,0.0,-1.7999999999999992,962.6599999999999,46.441322569726196
2008-04-23,15.239999999999998,-2.1000000000000005,962.6599999999999,47.57403775435367
2008-04-24,2.54,-5.2,977.9,49.27311053129487
2008-04-25,0.0,-3.7,980.4399999999999,45.5917861812556
2008-04-26,0.0,-3.9,980.4399999999999,43.8927134043144
2008-04-27,0.0,0.7999999999999988,980.4399999999999,50.12264691976547
2008-04-28,0.0,5.899999999999999,980.4399999999999,67.39655348533437
2008-04-29,0.0,1.300000000000002,980.4399999999999,97.979863470276
2008-04-30,7.619999999999999,-5.900000000000001,980.4399999999999,98.26304226643288
2008-05-01,0.0,-5.3,982.98,82.40502968164832
2008-05-02,0.0,-1.7999999999999992,982.98,73.9096657969423
2008-05-03,0.0,0.9999999999999984,982.98,75.04238098156978
2008-05-04,0.0,2.4000000000000004,980.4399999999999,79.85642051623651
2008-05-05,0.0,4.6000000000000005,975.3599999999999,94.86489671255048
2008-05-06,0.0,4.800000000000001,970.28,114.12105485121742
2008-05-07,2.54,2.5,965.1999999999999,131.39496141678632
2008-05-08,0.0,1.0999999999999983,957.58,133.94357058219813
2008-05-09,0.0,-0.8000000000000007,955.04,123.7491339205509
2008-05-10,0.0,0.9999999999999984,952.5,111.28926688964876
2008-05-11,0.0,2.5,942.34,109.59019411270755
2008-05-12,0.0,-1.3,929.64,105.05933337419768
2008-05-13,0.0,1.1999999999999982,927.0999999999999,101.66118782031528
2008-05-14,0.0,3.900000000000002,919.48,104.49297578188396
2008-05-15,0.0,6.600000000000001,901.6999999999999,121.76688234745284
2008-05-16,0.0,8.7,881.38,154.8988014978063
2008-05-17,0.0,9.8,861.06,191.71204499819902
2008-05-18,0.0,9.9,840.74,217.76449424463078
2008-05-19,0.0,9.000000000000002,812.8,259.958134872004
2008-05-20,5.08,7.4,787.4,258.25906209506275
2008-05-21,0.0,-1.4999999999999998,772.16,241.83469191796448
2008-05-22,2.54,1.300000000000002,762.0,184.34939629812047
2008-05-23,7.619999999999999,2.4000000000000004,756.92,144.98754363231595
2008-05-24,0.0,3.4999999999999987,756.92,128.84635225137453
2008-05-25,0.0,4.000000000000002,746.7599999999999,120.3509883666685
2008-05-26,12.7,3.299999999999999,734.06,120.3509883666685
2008-05-27,7.619999999999999,3.6999999999999984,726.4399999999999,132.81085539757066
2008-05-28,15.239999999999998,2.6,716.28,137.34171613608052
2008-05-29,2.54,3.4999999999999987,716.28,131.96131900910007
2008-05-30,0.0,3.5999999999999983,703.5799999999999,127.14727947443332
2008-05-31,12.7,5.2,703.5799999999999,124.03231271670778
2008-06-01,10.16,2.5,698.5,128.84635225137453
2008-06-02,0.0,3.5999999999999983,673.0999999999999,123.7491339205509
2008-06-03,17.779999999999998,1.6000000000000014,652.78,120.06780957051164
2008-06-04,0.0,1.6000000000000014,650.24,116.9528428127861
2008-06-05,0.0,3.6999999999999984,637.54,105.05933337419768
2008-06-06,0.0,1.0999999999999983,614.68,101.09483022800154
2008-06-07,0.0,0.0,596.9,94.5817179163936
2008-06-08,0.0,2.5,581.66,86.93589042015819
2008-06-09,10.16,4.9,563.88,83.82092366243265
2008-06-10,5.08,-1.2000000000000002,553.72,90.33403597404059
2008-06-11,2.54,-1.5999999999999994,528.3199999999999,89.20132078941313
2008-06-12,0.0,2.4000000000000004,518.16,80.70595690470712
2008-06-13,0.0,6.500000000000002,508.0,75.60873857388351
2008-06-14,0.0,8.2,492.75999999999993,77.02463255466785
2008-06-15,0.0,8.399999999999999,462.28,87.50224801247192
2008-06-16,0.0,9.000000000000002,431.79999999999995,96.28079069333481
2008-06-17,0.0,9.000000000000002,398.78,104.20979698572708
2008-06-18,0.0,8.1,363.21999999999997,112.13880327811935
2008-06-19,0.0,7.6000000000000005,335.28,105.62569096651141
2008-06-20,2.54,9.8,302.26,99.11257865490347
2008-06-21,0.0,12.100000000000001,269.23999999999995,98.26304226643288
2008-06-22,0.0,10.6,236.22,104.77615457804082
2008-06-23,0.0,9.400000000000002,190.5,104.20979698572708
2008-06-24,0.0,9.700000000000001,152.39999999999998,94.29853912023674
2008-06-25,0.0,11.2,121.91999999999999,85.80317523553072
2008-06-26,0.0,10.7,81.28,82.12185088549145
2008-06-27,0.0,11.400000000000002,35.559999999999995,81.83867208933458
2008-06-28,0.0,13.399999999999999,7.619999999999999,79.00688412776591
2008-06-29,0.0,16.099999999999998,5.08,78.72370533160904
2008-06-30,0.0,15.799999999999999,0.0,75.89191737004037
2008-07-01,0.0,12.9,0.0,72.77695061231483
2008-07-02,0.0,13.900000000000002,0.0,68.24608987380496
2008-07-03,0.0,17.200000000000003,0.0,62.29933515451076
2008-07-04,0.0,15.200000000000001,0.0,59.467547192942085
2008-07-05,0.0,12.4,0.0,55.786222842902816
2008-07-06,0.0,12.4,0.0,49.27311053129487
2008-07-07,0.0,12.9,0.0,43.8927134043144
2008-07-08,0.0,14.200000000000001,0.0,39.64503146196139
2008-07-09,0.0,14.8,0.0,36.81324350039272
2008-07-10,0.0,15.1,0.0,34.83099192729465
2008-07-11,0.0,11.099999999999998,0.0,33.13191915035345
2008-07-12,0.0,11.800000000000002,0.0,31.14966757725538
2008-07-13,0.0,13.7,0.0,29.450594800314175
2008-07-14,0.0,13.800000000000002,0.0,27.94974718068278
2008-07-15,0.0,15.200000000000001,0.0,26.760396236823937
2008-07-16,0.0,14.600000000000001,0.0,25.514409533733723
2008-07-17,0.0,13.399999999999999,0.0,24.183469191796448
2008-07-18,0.0,12.000000000000002,0.0,23.47552220140428
2008-07-19,0.0,12.8,0.0,22.654303692549366
2008-07-20,0.0,18.000000000000004,0.0,21.66317790600033
2008-07-21,12.7,14.300000000000002,0.0,20.64373423983561
2008-07-22,2.54,12.000000000000002,0.0,21.83308518369445
2008-07-23,0.0,12.700000000000001,0.0,23.47552220140428
2008-07-24,0.0,13.0,0.0,20.61541636021992
2008-07-25,0.0,15.5,0.0,19.341111777514023
2008-07-26,0.0,14.400000000000002,0.0,18.3216681113493
2008-07-27,0.0,13.399999999999999,0.0,17.61372112095713
2008-07-28,0.0,13.6,0.0,17.188952926721832
2008-07-29,0.0,13.6,0.0,16.67923109363947
2008-07-30,0.0,10.6,0.0,16.537641695561035
2008-07-31,0.0,13.2,0.0,15.829694705168869
2008-08-01,0.0,13.7,0.0,15.291654992470821
2008-08-02,0.0,12.200000000000001,0.0,14.810251039004148
2008-08-03,0.0,12.3,0.0,14.413800724384535
2008-08-04,0.0,13.299999999999999,0.0,14.01735040976492
2008-08-05,0.0,15.1,0.0,13.620900095145306
2008-08-06,0.0,15.799999999999999,0.0,13.479310697066873
2008-08-07,0.0,15.799999999999999,0.0,13.167814021294319
2008-08-08,0.0,15.799999999999999,0.0,14.668661640925714
2008-08-09,2.54,13.0,0.0,13.989032530149233
2008-08-10,0.0,10.2,0.0,13.111178262062946
2008-08-11,0.0,9.700000000000001,0.0,12.601456428980585
2008-08-12,0.0,11.400000000000002,0.0,12.374913392055092
2008-08-13,0.0,13.0,0.0,12.006780957051165
2008-08-14,0.0,14.400000000000002,0.0,11.723602160894297
2008-08-15,0.0,14.100000000000001,0.0,11.44042336473743
2008-08-16,0.0,14.000000000000002,0.0,11.157244568580563
2008-08-17,0.0,14.600000000000001,0.0,10.959019411270756
2008-08-18,0.0,17.200000000000003,0.0,10.732476374345262
2008-08-19,0.0,11.700000000000001,0.0,10.534251217035456
2008-08-20,0.0,11.500000000000002,0.0,10.619204855882515
2008-08-21,2.54,9.400000000000002,0.0,10.704158494729576
2008-08-22,0.0,7.1000000000000005,0.0,10.534251217035456
2008-08-23,0.0,12.000000000000002,0.0,10.449297578188395
2008-08-24,0.0,15.6,0.0,10.166118782031528
2008-08-25,0.0,15.6,0.0,9.854622106258974
2008-08-26,0.0,7.000000000000001,0.0,9.62807906933348
2008-08-27,0.0,10.0,0.0,9.769668467411915
2008-08-28,0.0,10.2,0.0,9.741350587796227
2008-08-29,0.0,11.900000000000002,0.0,9.656396948949167
2008-08-30,0.0,13.2,0.0,9.54312543048642
2008-08-31,0.0,6.500000000000002,0.0,9.401536032407988
2008-09-01,0.0,0.7999999999999988,0.0,9.599761189717794
2008-09-02,0.0,4.000000000000002,0.0,9.88293998587466
2008-09-03,0.0,5.1,0.0,9.854622106258974
2008-09-04,0.0,6.600000000000001,0.0,9.62807906933348
2008-09-05,0.0,6.700000000000002,0.0,9.514807550870733
2008-09-06,0.0,8.399999999999999,0.0,9.45817179163936
2008-09-07,0.0,7.7,0.0,9.401536032407988
2008-09-08,0.0,8.499999999999998,0.0,9.259946634329554
2008-09-09,0.0,9.9,0.0,9.146675115866806
2008-09-10,0.0,7.1000000000000005,0.0,9.03340359740406
2008-09-11,0.0,4.700000000000001,0.0,8.948449958557
2008-09-12,0.0,7.7,0.0,9.03340359740406
2008-09-13,0.0,8.499999999999998,0.0,8.948449958557
2008-09-14,0.0,8.7,0.0,8.86349631970994
2008-09-15,0.0,9.9,0.0,8.778542680862879
2008-09-16,0.0,10.2,0.0,8.665271162400133
2008-09-17,0.0,12.200000000000001,0.0,8.551999643937386
2008-09-18,0.0,10.5,0.0,8.495363884706013
2008-09-19,0.0,12.200000000000001,0.0,8.523681764321699
2008-09-20,40.64,4.700000000000001,0.0,10.449297578188395
2008-09-21,0.0,1.8000000000000012,0.0,14.300529205921787
2008-09-22,0.0,1.5000000000000016,0.0,11.27051608704331
2008-09-23,0.0,3.199999999999999,0.0,10.194436661647215
2008-09-24,0.0,6.900000000000001,0.0,9.826304226643288
2008-09-25,0.0,7.1000000000000005,0.0,9.571443310102106
2008-09-26,0.0,5.999999999999999,0.0,9.3732181527923
2008-09-27,0.0,7.5,0.0,9.259946634329554
2008-09-28,0.0,6.600000000000001,0.0,9.174992995482492
2008-09-29,0.0,9.9,0.0,9.11835723625112
2008-09-30,0.0,11.800000000000002,0.0,9.03340359740406
2008-10-01,0.0,9.700000000000001,0.0,8.948449958557
2008-10-02,2.54,8.7,0.0,8.920132078941313
2008-10-03,2.54,5.999999999999999,0.0,8.976767838172686
2008-10-04,22.86,1.8000000000000012,0.0,10.222754541262901
2008-10-05,2.54,0.3999999999999994,0.0,12.686410067827644
2008-10-06,0.0,3.199999999999999,0.0,10.902383652039383
2008-10-07,0.0,4.500000000000001,0.0,10.194436661647215
2008-10-08,0.0,-0.9000000000000006,0.0,9.826304226643288
2008-10-09,0.0,-5.3,0.0,9.684714828564854
2008-10-10,5.08,-8.1,0.0,9.769668467411915
2008-10-11,7.619999999999999,-9.500000000000002,5.08,10.194436661647215
2008-10-12,0.0,-7.1000000000000005,12.7,10.024529383953094
2008-10-13,0.0,-4.1,12.7,9.88293998587466
2008-10-14,0.0,0.7999999999999988,12.7,10.052847263568781
2008-10-15,0.0,0.3999999999999994,12.7,10.166118782031528
2008-10-16,0.0,2.5,12.7,9.939575745106033
2008-10-17,0.0,3.6999999999999984,12.7,9.854622106258974
2008-10-18,0.0,5.0,12.7,9.769668467411915
2008-10-19,0.0,3.299999999999999,12.7,9.62807906933348
2008-10-20,0.0,4.400000000000001,12.7,9.54312543048642
2008-10-21,0.0,-4.1,10.16,9.429853912023674
2008-10-22,0.0,-2.3000000000000003,10.16,9.316582393560926
2008-10-23,0.0,2.5,10.16,9.344900273176613
2008-10-24,0.0,1.5000000000000016,10.16,9.401536032407988
2008-10-25,0.0,3.6999999999999984,10.16,9.3732181527923
2008-10-26,0.0,2.3000000000000003,10.16,9.316582393560926
2008-10-27,2.54,4.400000000000001,10.16,9.259946634329554
2008-10-28,0.0,5.699999999999999,10.16,9.20331087509818
2008-10-29,0.0,3.3999999999999986,10.16,9.20331087509818
2008-10-30,0.0,4.100000000000001,10.16,9.146675115866806
2008-10-31,0.0,5.2,10.16,9.146675115866806
2008-11-01,25.4,4.000000000000002,10.16,9.28826451394524
2008-11-02,38.099999999999994,0.4999999999999992,15.239999999999998,14.640343761310028
2008-11-03,15.239999999999998,-2.2000000000000006,25.4,17.330542324800266
2008-11-04,22.86,-5.3999999999999995,40.64,14.838568918619835
2008-11-05,0.0,-9.200000000000001,63.5,13.224449780525692
2008-11-06,2.54,-3.6000000000000005,63.5,11.52537700358449
2008-11-07,2.54,0.29999999999999954,66.03999999999999,11.468741244353117
2008-11-08,5.08,0.9999999999999984,66.03999999999999,11.808555799741358
2008-11-09,10.16,0.0,71.11999999999999,12.997906743600199
2008-11-10,0.0,-2.3000000000000003,81.28,14.640343761310028
2008-11-11,2.54,-2.8,81.28,13.167814021294319
2008-11-12,10.16,2.2000000000000006,83.82,13.479310697066873
2008-11-13,17.779999999999998,-0.8000000000000007,91.44,22.257853377929752
2008-11-14,0.0,-5.0,91.44,24.24010495102782
2008-11-15,0.0,-1.3,91.44,17.925217796729687
2008-11-16,0.0,1.300000000000002,91.44,15.91464834401593
2008-11-17,0.0,1.8000000000000012,91.44,14.498754363231594
2008-11-18,0.0,1.6000000000000014,91.44,13.59258221552962
2008-11-19,0.0,0.0,91.44,12.969588863984512
2008-11-20,2.54,0.4999999999999992,91.44,12.629774308596271
2008-11-21,0.0,-6.900000000000001,93.98,12.403231271670778
2008-11-22,5.08,-4.6000000000000005,93.98,11.44042336473743
2008-11-23,0.0,-9.700000000000001,99.05999999999999,11.836873679357044
2008-11-24,0.0,-6.2,99.05999999999999,10.109483022800154
2008-11-25,0.0,-3.8000000000000003,99.05999999999999,10.194436661647215
2008-11-26,0.0,-2.6999999999999997,99.05999999999999,11.298833966658997
2008-11-27,2.54,-0.8000000000000007,99.05999999999999,11.185562448196249
2008-11-28,0.0,-2.8,101.6,10.845747892808008
2008-11-29,0.0,0.3999999999999994,101.6,10.732476374345262
2008-11-30,0.0,-0.3999999999999994,101.6,10.902383652039383
2008-12-01,0.0,1.5000000000000016,101.6,10.562569096651142
2008-12-02,7.619999999999999,-1.7999999999999992,101.6,10.760794253960949
2008-12-03,0.0,-4.6000000000000005,109.21999999999998,11.072290929733503
2008-12-04,0.0,-10.899999999999999,109.21999999999998,10.392661818957022
2008-12-05,0.0,-6.900000000000001,109.21999999999998,8.976767838172686
2008-12-06,2.54,-0.5999999999999991,109.21999999999998,9.71303270818054
2008-12-07,2.54,-3.200000000000001,111.76,10.364343939341335
2008-12-08,5.08,-8.3,114.3,10.392661818957022
2008-12-09,0.0,-10.2,119.38,8.835178440094253
2008-12-10,0.0,-4.299999999999999,119.38,9.401536032407988
2008-12-11,0.0,-5.3,119.38,9.259946634329554
2008-12-12,20.32,-5.3,119.38,9.769668467411915
2008-12-13,10.16,-12.200000000000001,139.7,10.30770818010996
2008-12-14,5.08,-12.9,149.86,9.599761189717794
2008-12-15,5.08,-13.1,154.93999999999997,8.467046005090326
2008-12-16,0.0,-17.6,160.01999999999998,7.929006292392278
2008-12-17,0.0,-16.7,160.01999999999998,6.79629110776481
2008-12-18,25.4,-12.3,160.01999999999998,6.2299335154510755
2008-12-19,7.619999999999999,-14.8,185.42,8.495363884706013
2008-12-20,5.08,-15.200000000000001,193.04,8.495363884706013
2008-12-21,22.86,-8.9,198.11999999999998,8.495363884706013
2008-12-22,10.16,-10.0,220.97999999999996,9.62807906933348
2008-12-23,0.0,-14.8,231.14,8.495363884706013
2008-12-24,27.94,-12.5,231.14,8.495363884706013
2008-12-25,33.019999999999996,-10.4,259.08,8.495363884706013
2008-12-26,2.54,-15.5,292.09999999999997,8.495363884706013
2008-12-27,15.239999999999998,-7.8,294.64,8.495363884706013
2008-12-28,35.559999999999995,-3.400000000000001,309.87999999999994,9.62807906933348
2008-12-29,35.559999999999995,-2.9999999999999996,345.44,11.327151846274683
2008-12-30,0.0,-9.8,381.0,13.026224623215885
2008-12-31,7.619999999999999,-4.700000000000001,381.0,12.459867030902151
2009-01-01,33.019999999999996,-3.5000000000000004,388.62,12.658092188211958
2009-01-02,27.94,-7.200000000000001,421.64,12.912953104753138
2009-01-03,2.54,-18.900000000000002,449.58,12.006780957051165
2009-01-04,0.0,-19.6,452.12,7.929006292392278
2009-01-05,15.239999999999998,-8.9,452.12,9.62807906933348
2009-01-06,15.239999999999998,-4.299999999999999,467.35999999999996,10.760794253960949
2009-01-07,5.08,-1.7999999999999992,482.59999999999997,13.59258221552962
2009-01-08,10.16,-3.400000000000001,487.67999999999995,13.224449780525692
2009-01-09,0.0,-10.7,497.84000000000003,12.601456428980585
2009-01-10,2.54,-5.6,497.84000000000003,11.157244568580563
2009-01-11,2.54,-3.200000000000001,500.37999999999994,11.468741244353117
2009-01-12,2.54,-2.8999999999999995,502.92,11.751920040509983
2009-01-13,0.0,-4.700000000000001,505.4599999999999,11.52537700358449
2009-01-14,0.0,-5.900000000000001,505.4599999999999,10.874065772423695
2009-01-15,0.0,-6.699999999999999,505.4599999999999,10.364343939341335
2009-01-16,0.0,-7.8,505.4599999999999,10.336026059725649
2009-01-17,0.0,-7.1000000000000005,505.4599999999999,10.166118782031528
2009-01-18,0.0,-6.900000000000001,505.4599999999999,9.344900273176613
2009-01-19,0.0,-1.5999999999999994,505.4599999999999,9.62807906933348
2009-01-20,0.0,-0.8000000000000007,505.4599999999999,10.194436661647215
2009-01-21,0.0,-3.9,505.4599999999999,11.327151846274683
2009-01-22,5.08,-1.5999999999999994,505.4599999999999,12.459867030902151
2009-01-23,0.0,-4.0,510.54,13.59258221552962
2009-01-24,5.08,-3.200000000000001,510.54,13.76248949322374
2009-01-25,7.619999999999999,-6.6,515.62,13.252767660141378
2009-01-26,0.0,-15.0,523.24,12.261641873592344
2009-01-27,7.619999999999999,-13.500000000000002,523.24,9.939575745106033
2009-01-28,7.619999999999999,-8.9,530.8599999999999,11.015655170502129
2009-01-29,0.0,-9.3,538.4799999999999,11.27051608704331
2009-01-30,0.0,-7.6000000000000005,538.4799999999999,10.052847263568781
2009-01-31,0.0,-5.3,538.4799999999999,10.279390300494274
2009-02-01,0.0,-10.2,538.4799999999999,10.336026059725649
2009-02-02,0.0,-4.700000000000001,538.4799999999999,10.675840615113888
2009-02-03,2.54,-5.6,538.4799999999999,11.072290929733503
2009-02-04,0.0,-4.299999999999999,541.02,10.817430013192322
2009-02-05,0.0,-1.3,541.02,11.44042336473743
2009-02-06,2.54,-4.1,541.02,12.318277632823717
2009-02-07,2.54,-7.000000000000001,543.56,12.006780957051165
2009-02-08,0.0,-6.1000000000000005,546.1,11.723602160894297
2009-02-09,0.0,-7.300000000000001,546.1,12.233323993976658
2009-02-10,2.54,-12.100000000000001,546.1,12.233323993976658
2009-02-11,2.54,-12.000000000000002,548.64,11.95014519781979
2009-02-12,0.0,-14.500000000000002,551.18,10.93070153165507
2009-02-13,7.619999999999999,-11.800000000000002,551.18,10.50593333741977
2009-02-14,5.08,-10.7,558.8,11.582012762815863
2009-02-15,2.54,-10.1,563.88,10.93070153165507
2009-02-16,5.08,-6.5,566.42,10.987337290886442
2009-02-17,0.0,-6.2,568.9599999999999,10.93070153165507
2009-02-18,0.0,-7.300000000000001,568.9599999999999,10.732476374345262
2009-02-19,0.0,-10.0,568.9599999999999,10.137800902415842
2009-02-20,0.0,-6.2,568.9599999999999,10.222754541262901
2009-02-21,2.54,-7.1000000000000005,568.9599999999999,10.166118782031528
2009-02-22,10.16,-1.7999999999999992,571.5,10.704158494729576
2009-02-23,15.239999999999998,-0.700000000000001,581.66,12.006780957051165
2009-02-24,12.7,-2.8999999999999995,596.9,16.056237742094364
2009-02-25,2.54,-5.0,609.5999999999999,18.378303870580673
2009-02-26,25.4,-9.100000000000001,612.14,17.10399928787477
2009-02-27,2.54,-14.300000000000002,637.54,13.167814021294319
2009-02-28,2.54,-7.200000000000001,640.0799999999999,12.488184910517838
2009-03-01,0.0,-0.09999999999999985,642.62,15.121747714776701
2009-03-02,5.08,1.7000000000000013,642.62,14.215575567074726
2009-03-03,5.08,-1.5999999999999994,647.6999999999999,20.587098480604237
2009-03-04,17.779999999999998,-5.700000000000001,652.78,24.494965867569
2009-03-05,33.019999999999996,-8.700000000000001,670.56,22.54103217408662
2009-03-06,7.619999999999999,-10.899999999999999,703.5799999999999,20.162330286368935
2009-03-07,7.619999999999999,-11.0,711.1999999999999,16.84913837133359
2009-03-08,0.0,-12.3,718.8199999999999,17.585403241341446
2009-03-09,0.0,-15.7,718.8199999999999,14.18725768745904
2009-03-10,2.54,-14.9,718.8199999999999,15.404926510933569
2009-03-11,2.54,-14.1,721.3599999999999,12.856317345521765
2009-03-12,0.0,-11.600000000000001,723.9,13.535946456298246
2009-03-13,2.54,-7.8,723.9,13.93239677091786
2009-03-14,5.08,-4.299999999999999,726.4399999999999,14.470436483615908
2009-03-15,35.559999999999995,-3.200000000000001,731.52,15.319972872086508
2009-03-16,43.18,-1.1000000000000003,767.0799999999999,18.803072064815975
2009-03-17,7.619999999999999,-3.400000000000001,810.2599999999999,30.30013118878478
2009-03-18,0.0,-3.7,815.34,28.601058411843574
2009-03-19,0.0,-1.1000000000000003,815.34,27.18516443105924
2009-03-20,2.54,0.09999999999999985,815.34,29.450594800314175
2009-03-21,7.619999999999999,1.1999999999999982,817.88,37.096422296549584
2009-03-22,5.08,-3.9,825.5,43.043177015843796
2009-03-23,0.0,-6.6,830.58,38.79549507349079
2009-03-24,10.16,-6.699999999999999,830.58,34.26463433498092
2009-03-25,12.7,-6.6,840.74,31.432846373412247
2009-03-26,0.0,-11.3,853.4399999999999,27.921429301067093
2009-03-27,2.54,-7.000000000000001,853.4399999999999,25.514409533733723
2009-03-28,17.779999999999998,-0.700000000000001,855.98,25.004687700651363
2009-03-29,5.08,-9.100000000000001,873.7599999999999,27.326753829137672
2009-03-30,7.619999999999999,-8.700000000000001,878.84,25.033005580267048
2009-03-31,10.16,-6.6,886.4599999999999,25.486091654118038
2009-04-01,2.54,-7.6000000000000005,896.6199999999999,24.296740710259193
2009-04-02,12.7,-3.5000000000000004,899.16,24.32505858987488
2009-04-03,0.0,-6.8,911.8599999999999,24.183469191796448
2009-04-04,0.0,-8.4,911.8599999999999,22.96580036832192
2009-04-05,0.0,-5.700000000000001,911.8599999999999,23.164025525631725
2009-04-06,0.0,-2.6,911.8599999999999,25.20291285796117
2009-04-07,2.54,3.299999999999999,911.8599999999999,30.86648878109851
2009-04-08,2.54,0.29999999999999954,914.4,42.75999821968693
2009-04-09,2.54,-0.8000000000000007,916.9399999999999,47.57403775435367
2009-04-10,5.08,-1.4,919.48,48.70675293898114
2009-04-11,5.08,0.0,924.56,50.40582571592234
2009-04-12,0.0,1.0999999999999983,927.0999999999999,54.08715006596161
2009-04-13,7.619999999999999,-0.09999999999999985,924.56,61.166619969883286
2009-04-14,0.0,-3.200000000000001,927.0999999999999,62.86569274682449
2009-04-15,5.08,-2.8999999999999995,924.56,56.06940163905968
2009-04-16,0.0,-1.2000000000000002,929.64,51.25536210439294
2009-04-17,0.0,0.4999999999999992,927.0999999999999,56.63575923137341
2009-04-18,0.0,1.5000000000000016,924.56,65.69748070839316
2009-04-19,2.54,2.6999999999999997,919.48,71.92741422384424
2009-04-20,0.0,5.2,914.4,85.236817643217
2009-04-21,0.0,6.400000000000002,909.3199999999998,107.32476374345262
2009-04-22,5.08,6.400000000000002,904.24,131.96131900910007
2009-04-23,0.0,1.300000000000002,896.6199999999999,146.96979520541402
2009-04-24,0.0,-2.8999999999999995,891.54,117.8023792012567
2009-04-25,0.0,-2.9999999999999996,886.4599999999999,98.82939985874661
2009-04-26,0.0,-3.7,886.4599999999999,85.80317523553072
2009-04-27,7.619999999999999,-2.000000000000001,886.4599999999999,77.02463255466785
2009-04-28,10.16,-1.5999999999999994,891.54,72.2105930200011
2009-04-29,0.0,-3.5000000000000004,899.16,66.2638383007069
2009-04-30,2.54,-4.0,899.16,61.44979876604015
2009-05-01,2.54,-1.3,901.6999999999999,56.63575923137341
2009-05-02,15.239999999999998,1.0999999999999983,904.24,56.06940163905968
2009-05-03,12.7,-0.3999999999999994,919.48,58.33483200831461
2009-05-04,25.4,-0.8000000000000007,932.1800000000001,66.54701709686377
2009-05-05,12.7,2.3000000000000003,957.58,79.00688412776591
2009-05-06,15.239999999999998,1.5000000000000016,970.28,93.16582393560927
2009-05-07,2.54,-0.8000000000000007,982.98,95.71443310102107
2009-05-08,0.0,-1.7999999999999992,980.4399999999999,88.35178440094252
2009-05-09,0.0,-0.5999999999999991,980.4399999999999,82.40502968164832
2009-05-10,0.0,1.8000000000000012,980.4399999999999,79.29006292392278
2009-05-11,0.0,4.400000000000001,977.9,81.27231449702084
2009-05-12,0.0,-1.0000000000000004,972.8199999999998,87.50224801247192
2009-05-13,2.54,-1.2000000000000002,965.1999999999999,80.98913570086398
2009-05-14,2.54,2.1000000000000005,965.1999999999999,78.15734773929532
2009-05-15,0.0,2.5,962.6599999999999,77.87416894313844
2009-05-16,0.0,5.3999999999999995,957.58,81.27231449702084
2009-05-17,0.0,8.499999999999998,947.4199999999998,92.0331087509818
